Gene Set Name,Common Genes,Newly Added Genes,Lost Genes,# Common,# New,# Lost,# Original
Thick vermilion border,"10913, 2316, 27086, 2969, 3756, 4784, 54187, 54345, 8260, 9820",7227,"100151683, 10060, 10075, 1009, 10283, 10430, 10522, 10524, 10735, 1106, 11113, 11154, 11193, 11198, 11253, 113179, 114034, 114049, 1173, 117581, 118924, 126695, 1280, 128178, 129285, 1297, 1298, 1299, 1301, 1302, 135886, 139285, 1462, 155368, 155382, 157680, 175, 1836, 1855, 1859, 1893, 1896, 196528, 1968, 2006, 200734, 2077, 2182, 2200, 222663, 2239, 2273, 22800, 22808, 22858, 22872, 23013, 23030, 23067, 23135, 23137, 23221, 23258, 23261, 2334, 23363, 23394, 23594, 23630, 24140, 2517, 253738, 2590, 25942, 26040, 26047, 26053, 26128, 26137, 26227, 26608, 267010, 26834, 2702, 2703, 27077, 2717, 2719, 27316, 2736, 2770, 2799, 283450, 285590, 2890, 2892, 29123, 3188, 324, 3265, 340533, 3423, 3425, 3643, 3720, 374654, 374879, 3764, 3769, 3782, 3832, 3845, 388015, 3899, 3984, 4036, 4052, 4054, 4174, 4337, 4338, 4613, 4668, 4758, 4763, 4841, 4893, 4998, 5000, 5063, 51013, 51053, 51085, 51098, 51126, 51305, 51574, 526, 53616, 54084, 54453, 54517, 5457, 546, 54681, 54828, 54888, 5500, 55181, 55214, 5530, 55331, 55367, 55384, 5557, 55617, 55691, 55780, 56006, 56098, 56896, 56915, 5696, 56992, 57003, 57231, 5745, 57465, 57492, 57511, 57520, 57724, 5781, 58508, 5894, 5922, 5934, 5977, 5979, 5982, 6016, 6045, 6197, 6201, 6228, 6237, 6309, 6323, 64131, 64132, 6418, 64412, 65082, 6513, 652, 6529, 653361, 6595, 6597, 6598, 6601, 6602, 6605, 6611, 6654, 6655, 6659, 6664, 6711, 672, 673, 6792, 6804, 6874, 6925, 7021, 7030, 7189, 7204, 7355, 7358, 738, 7403, 7458, 7461, 7528, 760, 7750, 79029, 79158, 79228, 79639, 79644, 7965, 79791, 79813, 80204, 80232, 80267, 8036, 8085, 81620, 8216, 8239, 8289, 8318, 83550, 8367, 83987, 83999, 84148, 84163, 84168, 84189, 84277, 84282, 8450, 8468, 84695, 8473, 8481, 8506, 85440, 8567, 8621, 867, 8788, 8831, 8905, 8911, 8985, 89970, 9031, 9049, 9158, 91949, 92335, 9241, 93627, 9487, 9509, 9562, 9569, 9759, 9791, 9839, 990, 9949, 9968",10,1,289,299
Hypoplasia of the uterus,"54361, 5447, 658, 668, 6928, 81848",,"128, 128674, 1349, 145173, 1528, 1584, 1586, 1848, 2099, 2253, 2260, 23395, 23514, 2516, 26012, 26284, 2796, 2798, 3052, 317761, 344018, 3664, 3814, 402381, 4439, 4808, 50846, 51199, 54539, 55012, 55636, 55717, 56945, 57122, 60675, 64220, 6662, 6664, 6866, 6870, 80067, 8192, 84634, 8822, 9210, 9394, 9928",6,0,47,53
Blepharophimosis,"10075, 10584, 10801, 11011, 23522, 27086, 3339, 3984, 4297, 4621, 473, 54101, 54880, 5648, 5982, 60529, 6299, 6595, 668, 7862, 78989, 84231, 8450, 8626, 8788, 89910, 9031, 91179, 9935, 9968","55975, 65250, 9244","10082, 10265, 10269, 10526, 10664, 10907, 10982, 10992, 11117, 1123, 114049, 1281, 135886, 1387, 1399, 155368, 155382, 165, 1788, 199857, 2006, 203068, 2033, 2067, 2074, 2177, 2200, 2201, 2202, 2290, 22931, 22995, 246329, 25, 26608, 26834, 2697, 27238, 27316, 284058, 284252, 286, 2969, 29895, 30008, 3187, 3759, 3845, 387, 388015, 3981, 4015, 4054, 4087, 4088, 4089, 4204, 444, 4593, 4613, 4781, 4882, 4883, 4921, 4953, 4998, 5077, 51085, 51339, 523, 529, 5351, 54487, 545, 54888, 55033, 55209, 55384, 5557, 55733, 55784, 5594, 56937, 57167, 57459, 57539, 613, 633, 63895, 64093, 64220, 6497, 653361, 6608, 6662, 672, 6804, 6899, 6913, 7042, 7043, 7046, 7048, 7358, 7458, 7461, 7543, 7841, 79633, 79718, 79875, 8076, 81031, 8214, 8220, 84163, 84277, 84295, 84464, 8468, 8621, 8642, 875, 9401, 9569, 9702, 9759, 9993",30,3,128,158
Atrial flutter,"151648, 1760, 4000, 4624, 51422, 6331","2200, 3757, 3784, 4088, 412, 7042, 7043, 7046, 7048, 8228, 8514","10370, 10699, 1193, 1482, 2626, 2627, 3777, 4519, 51086, 55800, 57057, 70, 7092, 826, 9631",6,11,15,21
Cervical kyphosis,"113189, 1836, 2317","10981, 23682, 2588, 4920, 5598, 7124, 7474, 9896","11285, 124583, 126792, 134701, 26229, 29940, 3339, 3835, 415, 5033, 55790, 63895, 64131, 64132, 64412, 6497, 6662, 8985, 92344, 9469",3,8,20,23
Short face,"4487, 51082, 57822, 6949, 860, 9533",5295,"128178, 1896, 2260, 3664, 4040, 5083, 64388, 7039, 7314, 7341, 7480, 80326, 84172",6,1,13,19
Salivary gland neoplasm,"2956, 3845, 4072, 4292, 4436, 5290, 5324, 5395",2120,"207, 5378, 7048",8,1,3,11
Quadriceps muscle atrophy,"203859, 6261, 6606","1291, 217, 22926, 7415, 9927","10558, 122622",3,5,2,5
Exstrophy,"3670, 3845, 8626, 9968","25849, 3596, 3606, 4487, 4488, 4524, 5013, 64840, 7473, 7484","1009, 5053, 51733",4,10,3,7
Recurrent protozoan infections,8625,959,"3594, 4261, 5993, 5994",1,1,4,5
Hypouricemia,"116085, 1962, 3172, 4337, 4338, 4860, 55034, 56606, 7498",9429,"10243, 137682, 1497, 2628, 540, 5631, 6514, 6569",9,1,8,17
Multifocal cerebral white matter abnormalities,"4854, 64135","5354, 79944","100147744, 10166, 103, 10535, 11277, 134353, 2548, 25939, 728294, 79621, 83480, 83696, 84153, 90952",2,2,14,16
Abnormality of thyroid physiology,"100134444, 10785, 169792, 1733, 207, 2253, 2260, 2299, 2304, 23405, 3170, 326, 3458, 3547, 3561, 389434, 3952, 405753, 4221, 5015, 50506, 5122, 5155, 5172, 5373, 5449, 55186, 5573, 5626, 5728, 6023, 64324, 6497, 6528, 6559, 6567, 6658, 673, 6774, 6899, 6907, 7015, 7038, 7067, 7068, 7080, 7173, 7200, 7201, 7252, 7253, 7276, 7849, 79048, 8022, 83483, 8471, 89884","1734, 3569, 3776, 50801, 51738, 54936, 5979, 60598, 8645","100, 100147744, 10020, 10059, 1027, 10273, 10277, 1028, 10297, 103, 10522, 10526, 10535, 10587, 10630, 10661, 10735, 10743, 10806, 10908, 11020, 111, 11128, 11145, 11198, 11232, 11277, 112812, 113179, 114049, 1188, 123016, 128674, 128989, 129880, 131118, 1312, 132320, 134353, 135886, 1363, 1387, 145173, 1482, 1497, 1499, 151188, 155368, 155382, 157657, 1593, 1604, 1642, 1650, 166379, 1763, 1859, 197131, 2006, 201163, 213, 2132, 2193, 2200, 221037, 2258, 22954, 23007, 23013, 23040, 23096, 2314, 23247, 23250, 23312, 2332, 23404, 23432, 23522, 23530, 2517, 2530, 2542, 2556, 2563, 25939, 25981, 26040, 26137, 26160, 2619, 2626, 2627, 26276, 2643, 26608, 2683, 26834, 27086, 27125, 27241, 2736, 2737, 2767, 2776, 2778, 2782, 2812, 283987, 284058, 28514, 2890, 2904, 291, 2917, 2969, 2992, 29998, 3043, 3077, 3081, 3123, 3190, 324, 3242, 3293, 3339, 340533, 346171, 348, 3481, 3559, 3572, 3575, 3615, 3643, 3662, 3716, 3735, 374969, 3759, 3766, 3767, 388662, 3953, 3977, 3981, 3984, 4038, 4054, 4141, 4158, 4194, 421, 4351, 4358, 4508, 4509, 4512, 4513, 4514, 4535, 4538, 4540, 4541, 4547, 4558, 4564, 4567, 4568, 4570, 4572, 4574, 4575, 4578, 4692, 473, 4771, 4796, 4838, 4867, 4868, 4929, 4948, 4976, 498, 49855, 50484, 50485, 50937, 50943, 51057, 51085, 51199, 513, 51317, 5133, 51339, 514, 5144, 51651, 51684, 5205, 5244, 526, 5286, 5290, 5324, 5325, 54, 5428, 5443, 54440, 54551, 5456, 54585, 54880, 54897, 54903, 54914, 55131, 55148, 55154, 55212, 55215, 55240, 5557, 55636, 55717, 55719, 55870, 5590, 56244, 56246, 56652, 5699, 57003, 57061, 5727, 57465, 57680, 582, 583, 585, 5896, 5897, 5982, 60529, 6091, 6134, 6239, 6288, 6299, 6329, 63894, 63976, 64072, 64135, 64421, 64682, 6469, 6491, 6492, 6496, 6499, 652, 653361, 654, 6598, 6605, 6608, 6638, 6736, 6770, 6772, 6804, 6833, 6928, 699, 6997, 701, 7018, 7050, 7074, 708, 7234, 7248, 7249, 7290, 7353, 7403, 7458, 7461, 7466, 7518, 7528, 7543, 7546, 7555, 775, 779, 7798, 7840, 7841, 78987, 79053, 79621, 79644, 79693, 79738, 79783, 80173, 80184, 8085, 8091, 81570, 8195, 8239, 8243, 8314, 83550, 83696, 83737, 8405, 84100, 84153, 84163, 84181, 84231, 84265, 84277, 84515, 8456, 84634, 8468, 84833, 84919, 84976, 84984, 8510, 8514, 85365, 8567, 8647, 868, 8820, 8879, 8928, 9031, 9049, 91147, 91647, 9184, 92482, 92949, 9319, 93587, 93627, 9373, 9451, 9569, 9632, 9652, 9702, 9719, 9757, 9759, 9780, 9817, 987, 9915, 9971",58,9,372,430
Tissue ischemia,"10019, 10370, 11093, 11117, 1230, 1281, 1493, 1499, 2006, 2022, 2202, 25, 2626, 2627, 2717, 2783, 2969, 2982, 3043, 3459, 355, 3586, 3592, 3593, 368, 3717, 3984, 4015, 4087, 4088, 4089, 4144, 4210, 4352, 4624, 4625, 4638, 4668, 4854, 4878, 4883, 5167, 5290, 5351, 54790, 55901, 5592, 5654, 5657, 57057, 57674, 60, 633, 6331, 673, 6804, 70, 7042, 7043, 7046, 7048, 7049, 7066, 7099, 71, 7157, 720, 79184, 8076, 811, 8517, 875",7124,"101928376, 10269, 10526, 114049, 1282, 135886, 1482, 149233, 155368, 155382, 162417, 165, 2200, 2201, 2301, 23493, 26191, 2658, 26608, 30008, 3106, 3113, 3115, 3123, 337867, 351, 3845, 4000, 4054, 444, 4607, 4629, 4882, 50485, 51752, 51816, 5286, 55033, 55107, 56937, 59, 5982, 6337, 6338, 6340, 6497, 653361, 6651, 6775, 6945, 7092, 7458, 7461, 79709, 79875, 81031, 8302, 83854, 84163, 84277, 8468, 8974, 9031, 94, 9569",72,1,65,137
Combined immunodeficiency,"100, 10320, 10714, 1729, 1794, 204, 2137, 23308, 23495, 29851, 3561, 3575, 359948, 3718, 3981, 4522, 4790, 4791, 4860, 5238, 5293, 5295, 5297, 54, 55636, 5591, 5699, 57217, 5897, 6023, 64421, 64919, 7518, 8456, 90417, 915, 930",,"115650, 1380, 4247, 5896, 701, 931",37,0,6,43
Follicular hyperplasia,"29851, 355, 4893","2660, 3394, 3939, 4609, 4851, 4853, 5478, 5604, 58508, 7157, 8764, 8864","115650, 1380, 23495, 340061, 356, 3845, 54790, 5580, 56259, 6850, 843, 930",3,12,12,15
Lower limb asymmetry,"10682, 5290, 5921, 64840",55906,"10277, 10630, 10982, 1280, 1513, 1758, 203068, 207, 2131, 2132, 23013, 23314, 2335, 23592, 2563, 2776, 283120, 2887, 3110, 3339, 3417, 3418, 3481, 3845, 4358, 473, 4796, 51339, 5167, 54897, 55109, 55209, 5590, 5594, 5728, 5745, 59341, 60, 6299, 63976, 6497, 7798, 7994, 8239, 8510, 8514",4,1,46,50
Peripheral arterial stenosis,"2006, 2200, 338, 3717, 4088, 4089, 59, 7042, 7046","57674, 9734","189, 2301, 23493, 255738, 26119, 30008, 348, 368, 3949, 4000, 4015, 4087, 4144, 4352, 4629, 4638, 5592, 64240, 64241, 7043, 7048, 7066, 79875, 8076",9,2,24,33
Abnormal coronary artery origin,8216,91624,"100128908, 137814, 23129, 25885, 55191, 6899, 6910",1,1,7,8
Abnormal posturing,"1861, 80025, 84909","3251, 4338, 747, 8910, 9620, 9757","1678, 5621, 57724, 5826",3,6,4,7
Neoplasm of the anterior pituitary,"1026, 1027, 11200, 2778, 2908, 3417, 3418, 4221, 5155, 546, 673, 7015, 7157, 83550, 84196, 9049, 9101",,"1030, 1031, 1499, 207, 23028, 23193, 284086, 2956, 29880, 3458, 3845, 4072, 4292, 4436, 4595, 472, 4771, 4863, 50940, 51004, 51684, 51726, 5290, 5310, 5311, 5378, 5395, 5424, 5426, 5573, 6224, 64072, 64218, 657, 6598, 6605, 6608, 675, 7048, 7248, 7249, 7528, 79796, 79798, 80114, 8216, 8314, 84231, 9742",17,0,49,66
Poor appetite,"10312, 128674, 1497, 2263, 2316, 2590, 2693, 3479, 3480, 4089, 5095, 5744, 57688",4869,"1001, 100151683, 10060, 10068, 10082, 10165, 10195, 10235, 10262, 10269, 1028, 1029, 10293, 10297, 10371, 10491, 1062, 10660, 10682, 10683, 10733, 10847, 10908, 10940, 11005, 11014, 11128, 112752, 11285, 113189, 114548, 115286, 1184, 118429, 1186, 120227, 121340, 124583, 126792, 1277, 1278, 1280, 129285, 1297, 1298, 1299, 1300, 1301, 1302, 1311, 132884, 134218, 134701, 138050, 1387, 139285, 142680, 1436, 145258, 145873, 150468, 1513, 153241, 157570, 1594, 161742, 162417, 166929, 168667, 170691, 1718, 1723, 1747, 1749, 175, 1750, 1758, 176, 1763, 1788, 1836, 1855, 1857, 1890, 1906, 1909, 1947, 1954, 200734, 202018, 2033, 203859, 2077, 2121, 2122, 2131, 2132, 2137, 2146, 2192, 219844, 2200, 2201, 221496, 222663, 2245, 2253, 2254, 2255, 2260, 2261, 22800, 22808, 22827, 22856, 22858, 22995, 23022, 23118, 23169, 2317, 23184, 23213, 23233, 23314, 23322, 2335, 23363, 23384, 23432, 23483, 23498, 23522, 23545, 23586, 23592, 23594, 23761, 249, 25, 2517, 2535, 255758, 257, 25836, 25839, 2588, 25885, 25886, 2591, 25911, 26123, 26146, 26160, 26175, 26227, 26229, 26503, 2688, 2690, 2692, 2697, 27152, 2719, 2720, 27343, 2736, 2737, 2773, 2778, 2799, 283120, 285203, 285282, 285362, 285590, 286053, 2879, 2887, 28962, 28981, 29072, 29123, 2972, 29887, 29895, 2990, 29940, 29957, 29968, 29980, 3110, 3207, 3209, 3239, 3248, 3265, 3313, 3339, 3400, 340419, 3417, 3418, 342184, 3423, 3425, 3481, 3483, 3516, 3547, 3549, 3551, 3557, 3561, 3572, 3636, 3679, 3708, 372, 374654, 3759, 3835, 3845, 3848, 3858, 387733, 3899, 3911, 392255, 3930, 3955, 3977, 3980, 4000, 4010, 4038, 4041, 4052, 4053, 4054, 406932, 4087, 4088, 411, 4125, 4126, 4148, 415, 4174, 4210, 4222, 4233, 4256, 4297, 4313, 4318, 4322, 4323, 4488, 4507, 4591, 4613, 4621, 4633, 4669, 4750, 4758, 4763, 4784, 4796, 4851, 4853, 4880, 4882, 4883, 4893, 4920, 4921, 4982, 4998, 5000, 5015, 5034, 50484, 50485, 50515, 5077, 50814, 5096, 50964, 51025, 51053, 51082, 51098, 51119, 5116, 51199, 51259, 5130, 51360, 5139, 5144, 51594, 51626, 51659, 5167, 51715, 5176, 51776, 5190, 5191, 5251, 5295, 5307, 5308, 5324, 5331, 5332, 5351, 5352, 5358, 54, 54187, 54209, 5426, 5428, 5447, 5449, 545, 54567, 546, 5476, 5479, 54808, 54903, 54928, 5500, 55033, 55112, 55151, 55191, 55315, 55325, 55343, 55503, 55599, 55603, 55630, 55650, 5566, 5567, 55697, 55699, 55703, 5573, 55764, 55790, 55835, 55858, 55869, 55906, 5593, 5594, 5604, 5605, 56172, 5626, 56603, 5689, 56915, 56975, 57020, 57167, 57190, 5745, 57492, 57514, 57539, 57545, 57560, 57572, 57728, 5781, 579, 58, 5830, 5831, 5881, 5885, 5894, 5898, 5932, 59341, 5977, 60, 6016, 6023, 60529, 60676, 60681, 613, 6134, 6137, 6237, 6239, 6299, 633, 63901, 6399, 64094, 641, 64131, 64132, 64135, 64175, 6424, 64324, 64327, 64359, 64412, 6448, 6452, 6468, 6469, 6473, 6476, 64802, 64841, 649, 6497, 650, 65082, 6514, 65250, 6578, 658, 6597, 6598, 65992, 6605, 6628, 6654, 6655, 6657, 6658, 6662, 6678, 6697, 672, 6729, 673, 675, 6774, 6777, 6786, 6885, 6905, 6910, 6911, 6913, 6916, 6926, 6938, 6949, 695, 7040, 7042, 7043, 7046, 7048, 7066, 7157, 7169, 7170, 7227, 727857, 7291, 7305, 7421, 7468, 7471, 7473, 7474, 7475, 7476, 7480, 7518, 755, 760, 7704, 7840, 78989, 79087, 79158, 79577, 79583, 79631, 79651, 79659, 79705, 79728, 79796, 79809, 79867, 79879, 79971, 80184, 80185, 80199, 8022, 80254, 8029, 8036, 8074, 8091, 8092, 816, 81620, 81693, 81794, 81796, 8200, 8216, 8243, 8318, 83452, 83706, 83987, 84068, 84188, 8443, 84572, 846, 84667, 84700, 8481, 8493, 8517, 85301, 8540, 860, 8600, 861, 8626, 867, 871, 8792, 8813, 8820, 8838, 8942, 8945, 89884, 89891, 89970, 90, 9060, 90993, 91147, 91179, 91252, 9126, 9131, 91461, 91754, 9200, 92002, 92344, 9241, 9247, 92667, 9321, 9343, 9361, 9365, 9382, 9401, 9419, 9427, 9451, 9469, 9496, 9533, 9573, 9653, 9663, 9719, 9742, 9759, 9775, 9786, 9791, 9820, 9842, 9851, 9871, 9881, 9896, 990, 9917, 9935, 9939, 9949, 998",13,1,604,617
Fingernail dysplasia,"1857, 3853, 3868, 4010, 8626","1075, 1736, 22943, 26277, 2706, 3914, 64840","1855, 2535, 3590, 3854, 3872, 4038, 4920, 50964, 64359, 7020, 7474",5,7,11,16
Abnormal lower limb epiphysis morphology,"126792, 1280, 1299, 1300, 1311, 2131, 3549","1490, 2332, 4763, 6473, 6662","100151683, 10491, 10847, 11014, 11117, 11277, 11285, 121340, 124583, 1277, 1278, 1297, 1298, 1301, 1302, 134218, 1387, 1462, 166929, 176, 1834, 1836, 1855, 1857, 202018, 2033, 2137, 2317, 23184, 23187, 2335, 249, 2535, 25782, 258, 26229, 26277, 2720, 2972, 3339, 375056, 3769, 3799, 3835, 387733, 388015, 389434, 3977, 4036, 4041, 405753, 4148, 415, 4796, 5033, 5034, 50485, 50506, 51119, 5116, 51360, 51594, 5176, 5286, 5352, 5358, 538, 5449, 5479, 54808, 55151, 55214, 55325, 55384, 55603, 55790, 55898, 5626, 5830, 5885, 59341, 5979, 60561, 60681, 6137, 63895, 6399, 64131, 64132, 64175, 64374, 64412, 649, 6497, 652, 6528, 6678, 6729, 7038, 7173, 7227, 7252, 7253, 7471, 7474, 7481, 79631, 79848, 79879, 8022, 81031, 84068, 84189, 84572, 84695, 871, 8788, 8820, 8838, 8985, 89866, 89884, 89970, 90993, 91252, 9131, 91754, 92344, 9276, 9382, 9451, 9469, 9496, 9509, 9652, 9653, 9719, 9742, 9786, 9871, 990",7,5,141,148
Exodeviation,"10381, 1798, 1859, 2255, 2263, 478, 7025, 7048, 7490, 80036, 84842","1123, 1186, 120114, 23607, 2717, 3757, 3913, 4041, 4330, 4771, 4868, 487, 4976, 50485, 5076, 57122, 57167, 57348, 64423, 6925, 7225, 7827, 79648, 81, 9620, 9681","1009, 10093, 10352, 104, 10526, 11020, 11117, 11152, 11338, 120, 1281, 1282, 140679, 149371, 165, 166378, 167691, 1947, 1974, 2200, 2201, 2202, 224, 2261, 22827, 23028, 23126, 23135, 23221, 23268, 23291, 23327, 23394, 23400, 23418, 25, 2590, 26503, 2702, 2703, 27125, 27245, 2782, 2783, 283209, 2890, 29920, 29926, 30008, 3030, 3166, 3188, 347733, 36, 3708, 388552, 401, 4015, 4054, 4087, 4088, 4157, 444, 4568, 4617, 473, 477, 4841, 4882, 4883, 4948, 5080, 51116, 51651, 5351, 5442, 546, 54681, 54880, 55033, 55325, 55605, 55717, 55768, 55812, 55906, 56098, 56172, 5631, 56937, 57096, 57187, 57479, 57531, 6045, 6050, 60684, 6121, 6134, 6297, 63035, 6326, 633, 6477, 64802, 6497, 6507, 6513, 6535, 65993, 6638, 6651, 6660, 6792, 6873, 6899, 7042, 7043, 7046, 7299, 7337, 7355, 773, 778, 7846, 78987, 79875, 79912, 8076, 81031, 8367, 83938, 84570, 8567, 875, 90624, 91137, 91147, 91574, 9227, 9255, 9289, 94137, 9419, 9898, 998, 9997",11,26,147,158
