Gene Set Name,Common Genes,Newly Added Genes,Lost Genes,# Common,# New,# Lost,# Original
Feeding difficulties in infancy,"100033413, 10059, 10084, 10102, 10128, 10157, 10210, 10277, 1028, 10280, 10466, 10479, 10522, 10558, 10585, 10630, 10664, 10667, 10686, 10907, 1103, 11284, 112939, 113235, 1134, 11342, 1140, 1144, 1145, 1161, 116461, 1180, 1185, 1272, 128637, 128869, 128989, 1291, 1312, 131377, 1352, 1376, 1387, 140679, 150094, 157680, 1585, 1641, 1644, 1654, 170302, 170825, 171023, 1717, 1739, 1748, 1760, 1859, 1892, 1974, 1984, 199857, 2006, 200734, 200894, 201163, 2019, 2033, 2036, 2055, 2068, 2074, 2146, 219844, 219854, 221037, 2218, 2222, 2253, 2260, 22930, 23007, 23013, 23040, 23096, 23126, 23129, 23247, 23312, 23314, 23345, 23394, 23476, 23512, 2521, 2563, 25782, 2581, 25828, 25836, 25885, 259232, 25942, 25973, 25974, 26160, 2619, 2653, 27125, 27315, 2742, 2783, 2812, 283120, 283989, 284058, 28514, 2887, 28952, 2917, 29926, 29954, 29968, 3030, 3033, 3141, 3265, 3329, 3339, 3481, 3664, 3679, 3712, 3736, 374654, 375790, 3798, 3845, 3861, 388015, 3908, 3913, 3977, 403, 4041, 405753, 4204, 421, 4247, 4337, 435, 4358, 4487, 4524, 4534, 4556, 4621, 4633, 4692, 4724, 4728, 473, 4761, 4792, 4838, 4841, 4848, 4849, 4897, 493856, 4952, 4953, 4976, 5009, 50506, 5052, 50937, 51021, 51082, 51085, 51091, 51112, 51227, 51259, 51305, 51412, 5160, 51604, 51684, 51728, 51741, 51780, 5189, 5190, 5192, 5194, 5195, 526, 5324, 535, 5373, 538, 5449, 54551, 546, 547, 54806, 54880, 54888, 54897, 54903, 55023, 55163, 55210, 55252, 55384, 55636, 55670, 55681, 55687, 55869, 5589, 5604, 5605, 5626, 5631, 5660, 56623, 56896, 56922, 57038, 57178, 57190, 5727, 57492, 57545, 57560, 57680, 57724, 57731, 5781, 57822, 58, 5813, 5818, 5824, 5828, 5830, 58484, 58497, 5913, 593, 6016, 60482, 6049, 60684, 6134, 617, 6197, 6237, 6239, 6261, 6323, 6324, 6326, 6328, 6389, 63895, 641, 64324, 644096, 64581, 6469, 6491, 6492, 6496, 6497, 65062, 6509, 65125, 652, 6528, 6535, 6567, 6572, 6576, 6601, 6609, 6616, 6638, 6651, 6654, 6662, 6664, 667, 6711, 6729, 673, 6792, 6843, 686, 6888, 6899, 6949, 6997, 7040, 7050, 7169, 7173, 7252, 7253, 7259, 7290, 7314, 7317, 7337, 7343, 7358, 7360, 7403, 7443, 7466, 7528, 7546, 7798, 7841, 7874, 79087, 79147, 79158, 79583, 79633, 79659, 79751, 79809, 79848, 80025, 80208, 80210, 8022, 80232, 80267, 80816, 8086, 8091, 8292, 83737, 84148, 84340, 846, 84617, 84705, 8481, 84976, 8510, 8517, 8560, 8642, 87178, 8788, 88, 8813, 8820, 8831, 8869, 8884, 8924, 8928, 89884, 89910, 90522, 91147, 9126, 9215, 9244, 93210, 9325, 9343, 93627, 9373, 9382, 93986, 9409, 9411, 9723, 9742",285175,"1024, 10342, 10381, 10436, 10464, 10526, 10735, 10743, 10758, 10846, 11117, 11198, 11231, 112744, 11277, 116931, 126792, 1277, 127833, 1280, 1281, 129285, 1294, 1305, 133686, 1351, 145173, 145624, 146862, 153241, 165, 166378, 166785, 1716, 18, 1806, 1861, 200424, 2064, 2067, 2073, 2193, 2200, 2201, 2202, 2263, 2271, 22800, 22808, 22827, 22837, 23116, 2313, 2314, 2316, 23322, 23545, 23556, 23742, 23765, 25, 253959, 2548, 25776, 25930, 25939, 26005, 26040, 26053, 26123, 2629, 2643, 27077, 27086, 2736, 274, 27429, 2775, 2806, 283446, 284098, 284184, 2902, 29928, 30008, 3032, 317662, 318, 3190, 326625, 3295, 338433, 3417, 359, 3653, 374879, 3852, 389434, 3981, 4015, 4054, 4087, 4088, 410, 4281, 443, 444, 4567, 4649, 4784, 4882, 4883, 4893, 4948, 4998, 5095, 5096, 51111, 51126, 51241, 51300, 51399, 5147, 5156, 51626, 51776, 5193, 5351, 54463, 54848, 54931, 5500, 55033, 55065, 55112, 55152, 5518, 554, 55593, 55650, 5590, 56937, 56992, 57020, 57128, 57194, 5745, 57465, 57589, 57679, 57728, 5805, 5879, 5885, 5894, 5922, 5980, 60386, 6045, 6329, 633, 6335, 6337, 6338, 6340, 6341, 6390, 63908, 6392, 63976, 6452, 64801, 65250, 6598, 6602, 6655, 6874, 6885, 701, 7038, 7042, 7043, 7046, 7048, 7084, 7156, 7170, 7204, 7353, 7385, 7386, 7543, 7681, 7703, 7849, 79042, 79053, 791114, 79600, 79651, 79867, 79875, 80055, 80173, 8021, 80746, 8076, 80776, 8085, 81031, 81603, 819, 8216, 8218, 8243, 8289, 833, 8405, 84172, 84295, 84706, 84720, 84818, 84992, 8504, 8514, 8518, 8573, 8626, 867, 875, 8799, 8803, 89891, 90416, 9091, 9131, 91574, 91647, 9200, 9326, 9338, 9361, 9453, 9487, 9533, 95681, 9632, 9731, 9775, 9786, 9851, 9897, 9940, 999",386,1,255,641
Abnormal 4th finger morphology,"23291, 2737",3239,"10765, 11011, 1280, 1297, 1298, 1299, 1301, 1302, 1462, 1836, 2122, 25942, 3549, 3767, 3769, 4036, 5293, 55214, 64132, 64412, 652, 6638, 6833, 6909, 6926, 79731, 80816, 8200, 84189, 84695, 8985, 90417, 90459, 9241",2,1,34,36
Arterial thrombosis,"10019, 1230, 149233, 207, 2147, 26191, 3106, 3123, 337867, 355, 3586, 3592, 3717, 4210, 4352, 462, 4625, 51752, 5277, 54790, 5627, 6775, 7066, 7099, 7157, 720, 811, 8302, 875, 8974","255738, 4233, 4318, 4654, 51548, 5243, 5879, 6387, 84675, 8654","101928376, 3459, 9103",30,10,3,33
Abnormality of pain sensation,"10059, 10558, 11280, 114548, 215, 22943, 2332, 2566, 3098, 3315, 3977, 4204, 4221, 4359, 477, 4803, 4914, 5375, 5376, 54332, 54463, 54551, 547, 5621, 59335, 5981, 6323, 6335, 6336, 6652, 7204, 773, 79628, 80036, 8518, 85358, 85446, 8566, 87178, 8831, 8888, 9517, 9927",7442,"100033413, 10073, 10522, 10743, 10984, 112476, 113189, 145624, 182, 19, 219854, 2200, 22854, 22948, 23096, 2314, 23742, 253738, 25923, 2705, 27286, 283120, 283489, 2892, 2903, 29940, 3035, 3190, 338433, 3481, 3653, 4010, 4358, 4747, 51062, 5165, 55699, 55768, 55775, 5631, 57410, 5832, 59345, 6310, 6389, 64864, 65125, 65998, 6792, 7343, 7415, 7528, 7681, 781, 791114, 80821, 81790, 8218, 8242, 8243, 84504, 8567, 8659, 8924, 9131, 9409, 9568, 9759, 9839",43,1,69,112
Abnormal nasolacrimal system morphology,"10804, 10892, 1281, 1387, 147912, 1493, 158326, 1954, 197131, 2033, 2138, 2255, 2260, 2261, 2263, 23137, 23314, 23347, 23426, 23522, 23592, 25836, 26191, 2706, 27086, 2736, 3052, 3115, 3123, 3166, 330, 3321, 341640, 3832, 3845, 5075, 5077, 51082, 5189, 5190, 5293, 54496, 5500, 55553, 6495, 6663, 668, 6949, 7020, 7291, 7403, 7528, 7994, 80144, 8085, 8295, 84172, 8626, 8915, 90417, 9126, 9533, 977, 9968",9545,"10262, 1349, 200424, 200734, 23483, 29957, 3113, 3492, 51360, 54539, 55012, 55505, 55651, 56244, 5657, 57479, 6872, 79650, 9791",64,1,19,83
Viral hepatitis,"1499, 324, 3482, 3514, 4233, 4261, 5290, 695, 7157, 8312, 841","348, 51026, 5595, 7124","3501, 5157",11,4,2,13
Small for gestational age,"10075, 1028, 10293, 10436, 10664, 10716, 10736, 10815, 10847, 11128, 116228, 1272, 1278, 134218, 1387, 1499, 1528, 1763, 1785, 1836, 1968, 197131, 213, 2175, 2176, 2177, 2187, 2189, 219736, 22827, 2321, 23345, 23363, 23395, 23397, 23511, 25821, 2584, 25886, 25942, 25974, 26053, 2623, 26235, 2627, 2645, 2710, 27316, 283120, 284058, 2887, 2903, 3030, 3291, 346171, 3479, 3481, 3630, 3643, 367, 3708, 3758, 3835, 388015, 3954, 3981, 4041, 4072, 4089, 4358, 4487, 4621, 4713, 4714, 4796, 4948, 4998, 50485, 5052, 5076, 5087, 51119, 5160, 51816, 5295, 5324, 5325, 55027, 55384, 5573, 55784, 55870, 57061, 57282, 5818, 60, 6135, 6138, 6201, 6218, 6223, 6231, 6235, 6299, 63901, 63925, 641, 6557, 6567, 6638, 6697, 6729, 6888, 701, 7253, 7468, 7528, 7809, 79087, 79718, 79753, 8091, 816, 83987, 8496, 857, 8788, 90121, 9401, 9419, 9820",,"100131801, 100151683, 10046, 10056, 10084, 10128, 10229, 10274, 10617, 1062, 10699, 10743, 10785, 10908, 11193, 11224, 1187, 1188, 1277, 146059, 1487, 157680, 1660, 1727, 1841, 1859, 201163, 202018, 2033, 2068, 2073, 2074, 2178, 2188, 2200, 23019, 23310, 256297, 25885, 26276, 2683, 2961, 29927, 29928, 29957, 318, 3376, 3508, 3664, 37, 3735, 374879, 3767, 429, 4593, 4692, 4693, 4700, 4868, 4905, 4929, 50619, 51021, 51025, 51053, 5205, 5244, 5286, 53834, 5447, 54551, 54675, 54888, 54968, 55012, 55037, 55152, 55343, 55593, 55621, 55768, 55788, 56160, 5631, 57176, 57187, 57477, 579, 5805, 5828, 5932, 5979, 60558, 6125, 6132, 6133, 6141, 6154, 6155, 6160, 6165, 6197, 6204, 6210, 6224, 6229, 6232, 6234, 64682, 6499, 6833, 6884, 6927, 7068, 7385, 7386, 79053, 79158, 79728, 79759, 79813, 81555, 8218, 8322, 833, 84919, 84942, 8550, 8626, 8647, 8720, 8803, 8929, 90952, 90993, 91949, 92002, 93587, 9361, 9652, 9702, 9896, 9918, 9971",131,0,144,275
Apraxia,"10059, 10159, 10166, 10273, 10347, 10381, 10382, 10452, 10464, 10743, 10847, 10939, 1105, 1107, 1123, 11284, 114034, 1200, 1213, 1399, 1436, 153241, 1650, 1678, 1760, 200894, 203228, 215, 219844, 2253, 22854, 2290, 22983, 23028, 23064, 23111, 23135, 23203, 23322, 23435, 23533, 2521, 253738, 2592, 25978, 26123, 26160, 27086, 27286, 27315, 284058, 284217, 28514, 2895, 2896, 2903, 29110, 347733, 348, 351, 3630, 3708, 3767, 403, 4137, 4204, 4361, 4649, 478, 4841, 4867, 4884, 50937, 51010, 51259, 51324, 5147, 51524, 51684, 5297, 5354, 54209, 5457, 54806, 54840, 54903, 55280, 55650, 55690, 5575, 55906, 5594, 5621, 56623, 5663, 5664, 5727, 5728, 57505, 57545, 5828, 60684, 6095, 6311, 6469, 6496, 65062, 6507, 6513, 65250, 6653, 6658, 6697, 673, 6792, 6833, 6997, 7050, 7080, 7143, 7305, 7337, 7415, 7546, 773, 7846, 79152, 79600, 79867, 80025, 80184, 8398, 84720, 84976, 87178, 8867, 8878, 8913, 8928, 91147, 9289, 93210, 93986, 9487, 9568, 9731, 9786","472, 4803, 6622","10093, 10463, 10730, 10735, 11277, 1737, 219854, 2260, 23007, 23040, 23116, 23221, 23247, 23400, 23732, 25776, 2584, 25970, 2619, 2629, 2645, 27077, 2736, 283450, 284098, 3145, 3651, 3756, 400916, 4568, 477, 4838, 51506, 5190, 5192, 53371, 54664, 54902, 55768, 55823, 5654, 57167, 57231, 5813, 613, 6326, 6491, 6535, 6609, 6774, 6874, 6908, 7515, 7518, 7874, 7957, 79583, 79848, 80173, 80210, 80776, 8243, 8363, 84162, 84282, 84314, 84342, 8481, 84992, 8733, 95681, 9851, 9935, 9969",147,3,74,221
Skin dimple,"10584, 10664, 10682, 135886, 145173, 1487, 155382, 165, 1855, 1857, 2006, 2050, 249, 2535, 286, 2887, 3052, 3090, 3209, 3977, 4089, 4297, 4920, 5048, 54499, 55209, 57216, 57492, 6023, 64093, 64359, 6662, 6862, 6910, 6925, 7403, 7461, 7474, 7547, 79633, 79971, 80199, 8085, 81839, 84570, 8642, 9496, 9968",,"10225, 10522, 10815, 114049, 1349, 155368, 171023, 1717, 1725, 1798, 1859, 2137, 2187, 2188, 23137, 23299, 23405, 26608, 26834, 2783, 284058, 2969, 3190, 374879, 3899, 3954, 3981, 3984, 4076, 4123, 471, 4953, 51305, 51633, 51715, 53834, 5422, 54496, 54539, 54872, 54888, 54892, 55191, 55681, 56006, 5648, 56992, 5718, 57222, 57479, 5982, 6134, 65267, 653361, 6650, 6804, 6872, 7458, 7468, 7469, 7531, 7862, 79783, 80776, 818, 8239, 8314, 8367, 8405, 84163, 84277, 8468, 85358, 8558, 9031, 90459, 91179, 9569",48,0,78,126
Death in adolescence,"10892, 1832, 2072, 2243, 2266, 2670, 3572, 4938, 5696, 7167, 8567, 88",27068,"100131801, 1351, 149371, 2244, 2273, 29969, 50964, 5828, 6304, 79751, 84879",12,1,11,23
Iron accumulation in brain,"11152, 1356, 1384, 1737, 23230, 2495, 2512, 318, 79152, 80025, 80347, 83636, 8398, 85021",6529,"27072, 6905",14,1,2,16
Neck muscle weakness,"10280, 10558, 1073, 1103, 113278, 1134, 1144, 1145, 127833, 1291, 1292, 1303, 1305, 1410, 1674, 1785, 22880, 22954, 23175, 2318, 2521, 2581, 2673, 285489, 2992, 29925, 3714, 375790, 390594, 3908, 4000, 4038, 4534, 4593, 4620, 4625, 4632, 4649, 4703, 5428, 5660, 57104, 57190, 57679, 58, 5913, 60482, 6329, 64419, 6572, 6576, 6616, 6843, 7138, 7169, 7170, 7273, 729359, 7555, 79581, 80208, 8106, 8291, 8292, 84033, 84466, 84665, 859, 9325",11080,"100996717, 10324, 111, 1140, 1293, 221264, 23345, 246243, 343641, 3913, 400916, 4509, 4512, 4514, 4567, 50484, 55791, 56203, 5631, 6445, 6584, 7156, 79152, 79188, 79912, 84876",69,1,26,95
Abnormal morphology of the limbic system,"100151683, 10347, 10381, 10617, 10695, 1630, 1763, 2009, 2263, 23030, 23230, 23261, 23499, 2554, 2566, 2902, 2917, 387119, 478, 51117, 5457, 54820, 56896, 57465, 57526, 5888, 5908, 5927, 6323, 6324, 6326, 6335, 6900, 6925, 7025, 7355, 738, 7846, 79587, 9423, 9839","1749, 27018, 57453, 6658, 85358, 8626, 9231","10126, 10815, 11023, 1182, 26834, 28962, 29998, 4522, 4750, 57094, 84631",41,7,11,52
Hand muscle weakness,"10020, 10073, 11155, 1134, 1140, 1144, 1145, 22880, 2318, 23299, 2617, 26580, 2705, 285489, 2992, 3035, 3094, 375790, 4000, 4038, 4593, 4625, 4703, 4747, 5376, 5428, 54332, 57104, 57863, 5913, 6253, 6329, 65055, 7072, 7084, 7273, 8291, 8292, 859, 8878, 9782, 9927",,"1305, 1639, 221264, 3913, 4141, 5165, 81846, 8565, 8988",42,0,9,51
Abnormal blistering of the skin,"10277, 10312, 10320, 1041, 10630, 1186, 1230, 127534, 1294, 1308, 1371, 1475, 149233, 171023, 1736, 1825, 1828, 1830, 1832, 1893, 23013, 23219, 2531, 2563, 26277, 2697, 2707, 29887, 3106, 3119, 3123, 3339, 337867, 340024, 340665, 3459, 355, 3586, 3592, 362, 3655, 3675, 3691, 3728, 3815, 3848, 3849, 3852, 3857, 3858, 3861, 3868, 3872, 3909, 3914, 3918, 4210, 4312, 473, 4869, 5073, 50943, 51750, 51752, 5317, 5339, 54790, 54800, 54897, 5498, 55612, 55739, 5590, 56916, 57393, 5777, 63976, 641, 6427, 64682, 6497, 667, 673, 6775, 7012, 7015, 7099, 720, 7298, 7389, 7390, 7798, 79650, 80169, 8302, 8510, 8514, 8517, 8600, 861, 867, 9333, 9401, 977",5238,"101928376, 1280, 1763, 23086, 2623, 3853, 3854, 55135, 55505, 55630, 55651, 831",104,1,12,116
Abnormal circulating amino acid concentration,"10157, 10165, 10166, 10243, 10295, 10367, 10841, 11222, 131669, 132, 132158, 133686, 1340, 1351, 1352, 1373, 1491, 152926, 153201, 162417, 166785, 1738, 1757, 1890, 191, 200205, 2184, 2203, 25821, 2593, 25974, 26227, 26235, 2643, 2653, 27232, 27247, 2731, 2744, 275, 2752, 291, 29958, 29960, 29968, 3000, 3034, 3054, 3242, 326625, 340024, 348932, 351, 3615, 3735, 383, 387787, 388962, 3980, 4143, 4190, 4285, 435, 4353, 4358, 440, 443, 445, 4508, 4509, 4522, 4524, 4535, 4536, 4537, 4540, 4541, 4552, 4594, 4716, 4718, 4780, 4846, 4942, 4976, 498, 4982, 5009, 50484, 5052, 5053, 506, 5091, 5092, 5095, 5096, 5105, 51079, 51116, 51218, 513, 5160, 51601, 54148, 5428, 54704, 54716, 54931, 54968, 55163, 55343, 55532, 55768, 55788, 55863, 5625, 56922, 57017, 57176, 5723, 5805, 5826, 5860, 587, 593, 594, 617, 63931, 64087, 6573, 6697, 6888, 6898, 6948, 6999, 7019, 7385, 763, 79736, 80222, 8050, 84693, 84947, 8659, 875, 8802, 8942, 90161, 9054, 9056, 9361, 9377","1431, 4539, 4967","100303755, 10059, 125988, 18, 1841, 2694, 27249, 3664, 4538, 4548, 4566, 4567, 4577, 4578, 4724, 4929, 5106, 51241, 51293, 514, 51733, 5328, 54532, 54914, 55699, 5832, 6341, 7915, 84833, 90624, 91647, 9652",152,3,32,184
Enamel hypomineralization,"10117, 152816, 1729, 1747, 256764, 401138, 5251, 8111, 84957, 9622","160728, 23242, 24144, 246, 258, 265, 286077, 3490, 6469, 7227, 7286, 9071",,10,12,0,10
Focal autonomic seizure,"112476, 3785, 3786, 5138, 57582, 6334, 9211, 9681","10399, 284058, 540, 6323, 776, 8243","51083, 5649, 64780",8,6,3,11
Absence of secondary sex characteristics,"128674, 1528, 1583, 1586, 1848, 190, 2099, 2253, 2260, 23414, 2516, 26012, 2626, 2736, 2796, 2798, 3170, 3814, 3952, 3953, 4214, 4808, 5015, 5422, 5449, 55636, 55717, 5626, 57647, 60675, 6658, 6662, 6736, 6866, 6870, 7490, 81848, 84634, 8820, 8822, 89884, 9394",,"51741, 6845",42,0,2,44
Abnormality of the bladder,"100134444, 1009, 10165, 1021, 10273, 1028, 10297, 10320, 10398, 10516, 10558, 10617, 1062, 10806, 11113, 11128, 112817, 1131, 113189, 1136, 1141, 1161, 1185, 1188, 1200, 120892, 126, 1277, 1278, 1281, 1289, 1290, 135886, 1387, 146206, 147372, 147912, 1621, 165918, 166379, 171023, 1741, 1785, 1786, 1788, 1802, 182, 1857, 189, 1911, 1981, 2006, 2019, 2033, 207, 2131, 2132, 2138, 2202, 221037, 2255, 2261, 2263, 22827, 22880, 2294, 22943, 22954, 23005, 23064, 2316, 23259, 2332, 23345, 23394, 23446, 23476, 23499, 23556, 2395, 2521, 253738, 2548, 25778, 25793, 25802, 2581, 25836, 2590, 25913, 259266, 25970, 25978, 26058, 26128, 2625, 2632, 2670, 2697, 27031, 27086, 27102, 27125, 27235, 274, 2782, 283446, 284058, 29081, 291, 2969, 29920, 30008, 3060, 3074, 3110, 3119, 3123, 3181, 3190, 3192, 3209, 3251, 3329, 341640, 3431, 3481, 3508, 359, 3655, 3670, 3691, 3752, 3766, 3784, 3798, 3839, 3845, 3909, 3914, 3918, 3980, 3984, 400916, 4088, 410, 4176, 421, 4287, 4312, 4340, 4613, 4629, 4638, 4665, 4747, 4771, 4774, 478, 4803, 4854, 4867, 493856, 5032, 50484, 5062, 5076, 5080, 5087, 51085, 51271, 51308, 51319, 51339, 51473, 5155, 5159, 51741, 5290, 5297, 5339, 5351, 5361, 5376, 538, 5428, 54361, 5442, 5447, 54496, 546, 547, 54796, 54903, 54941, 55033, 55157, 55215, 5530, 554, 55593, 55737, 55869, 55898, 55906, 5621, 5654, 5660, 56652, 57082, 57165, 57167, 57178, 5718, 57531, 57545, 57582, 585, 58508, 5880, 5885, 5908, 5921, 59341, 595, 60495, 6091, 6092, 6239, 6253, 6261, 6310, 6335, 6390, 6392, 64220, 64321, 64324, 64419, 649, 6491, 6495, 65018, 6509, 6524, 653361, 6598, 6605, 6608, 6622, 6683, 6687, 6772, 6794, 6862, 6899, 6908, 7015, 7040, 7080, 7148, 72, 7227, 7292, 7305, 7319, 7369, 7403, 7415, 7458, 7461, 7466, 7477, 7750, 7840, 79023, 79152, 79648, 79738, 79796, 79813, 80000, 80025, 80184, 80208, 80217, 80254, 80781, 8085, 816, 81790, 81839, 8195, 8204, 823, 8243, 8314, 8318, 8398, 8405, 84231, 8425, 8468, 84842, 84978, 85358, 8550, 8626, 87178, 8878, 90161, 9049, 9126, 91949, 93627, 93649, 93986, 9401, 9420, 9627, 9662, 9681, 9757, 9839, 9860, 9915, 9928, 9968","10218, 1036, 10733, 10736, 116496, 122953, 1291, 1364, 1464, 151887, 154091, 2050, 2305, 2643, 26577, 308, 3265, 348654, 4097, 4130, 4684, 5156, 55143, 5915, 6241, 6347, 6513, 6515, 6520, 6696, 7417, 822, 8438, 960","10015, 100996717, 10280, 10466, 10479, 10524, 10526, 10616, 10667, 10984, 10992, 11020, 1108, 11117, 11160, 11232, 1135, 1137, 114049, 123016, 123263, 123606, 126129, 128486, 1294, 129607, 129880, 1312, 1315, 132320, 1392, 1512, 155368, 155382, 157657, 163786, 165, 1656, 170302, 1760, 1801, 2074, 215, 2186, 2188, 2200, 2201, 22891, 22995, 23111, 23141, 23310, 23317, 23400, 23426, 23498, 23503, 23533, 25, 253959, 2554, 2556, 2562, 2566, 25814, 2583, 26160, 26278, 2629, 26608, 267, 2678, 27241, 27316, 2783, 2812, 283120, 284403, 28982, 29940, 3106, 3145, 3178, 3313, 339855, 340533, 353, 3708, 3748, 387119, 4001, 4015, 4052, 4054, 4087, 4137, 4281, 4359, 444, 4576, 4618, 4683, 4714, 473, 4882, 4883, 4929, 49855, 5053, 51057, 51062, 51112, 51360, 51506, 51611, 51684, 51733, 5277, 5354, 54209, 54463, 54585, 54757, 54832, 54892, 549, 5498, 55081, 55212, 55262, 55331, 55636, 5575, 55755, 55823, 55835, 5610, 56937, 56978, 57010, 57216, 57462, 57679, 57704, 582, 583, 5832, 58494, 5982, 6135, 6299, 6301, 6305, 6311, 6315, 633, 6389, 644096, 64834, 6497, 65055, 6559, 6575, 6595, 6778, 6804, 6884, 6885, 6904, 7042, 7043, 7046, 7048, 7109, 7204, 724066, 7274, 7276, 7290, 7353, 7355, 745, 7453, 779, 79803, 79875, 79903, 80114, 80173, 80199, 8076, 81031, 8291, 8294, 8295, 83550, 84100, 84163, 84277, 84320, 84667, 84720, 84879, 84984, 8504, 8629, 875, 8799, 8912, 8913, 9031, 90459, 9091, 92002, 9203, 9213, 92482, 92579, 92609, 9276, 92935, 9442, 9569, 9632, 9675, 9723, 9897, 9907, 9939",328,34,229,557
Ectropion,"10526, 10664, 117581, 121214, 126410, 1500, 1723, 1748, 1906, 204219, 2068, 2071, 2072, 2073, 2074, 2202, 2303, 2313, 23394, 242, 26154, 285848, 324, 348938, 3655, 3691, 3858, 4297, 51099, 5339, 55612, 59344, 668, 7051, 7507, 7508, 79092, 8085, 998","5308, 5925","10060, 10894, 11128, 136647, 147372, 1493, 151516, 16, 161742, 1643, 19, 1954, 200734, 2050, 2078, 22800, 22808, 23194, 2324, 26038, 2623, 2624, 2629, 267010, 26834, 2697, 285, 2892, 2961, 29969, 3190, 3265, 374654, 3832, 3845, 4038, 404672, 4668, 4763, 4893, 51163, 51360, 5373, 54101, 5429, 54345, 5500, 5594, 5604, 5605, 5629, 5649, 57003, 57165, 5781, 5784, 5879, 5894, 5921, 5922, 6016, 6045, 6097, 6237, 64324, 643418, 64411, 6654, 6655, 673, 6820, 6897, 7075, 7133, 7248, 7249, 7389, 7390, 7403, 7424, 7543, 7737, 79633, 79987, 8036, 8216, 833, 85358, 8642, 867, 8828, 8829, 940, 9508, 9620, 9780, 999",39,2,97,136
Distal lower limb amyotrophy,"10342, 10516, 10755, 121512, 1291, 16, 22880, 2318, 23299, 2583, 26580, 2705, 3094, 3098, 3300, 3315, 353116, 3798, 3852, 3861, 4000, 4099, 4287, 4311, 4358, 4593, 4747, 51062, 5165, 5376, 57679, 59341, 6253, 6261, 64423, 64837, 6709, 7170, 7273, 7528, 7879, 80208, 8242, 8291, 8450, 8557, 8988, 9131, 9927",,"100996717, 101060691, 122622, 126129, 23769, 29967, 391356, 4556, 4625, 57863, 5825, 59345, 7453, 91574, 9990, 9997",49,0,16,65
Recurrent aspiration pneumonia,"427, 8085",4204,"100996717, 101060691, 10755, 221322, 23556, 2629, 29957, 29967, 3117, 3119, 3431, 3476, 353116, 378884, 4281, 4784, 4842, 4914, 5160, 5293, 535, 5825, 7403, 7957, 79848, 7994, 90417, 9244, 9361, 9786",2,1,30,32
