Gene Set Name,Common Genes,Newly Added Genes,Lost Genes,# Common,# New,# Lost,# Original
Motor delay,"100, 1000, 100033413, 10054, 10056, 10059, 10073, 10075, 10079, 10083, 1009, 10093, 10159, 10166, 1020, 10229, 1024, 1028, 10280, 10283, 10290, 10295, 10297, 10300, 10324, 10367, 10381, 10382, 10383, 10397, 104, 10430, 10466, 10479, 10501, 10516, 10518, 10522, 10526, 10533, 10551, 10558, 10585, 10659, 10664, 10681, 10714, 10716, 10717, 1073, 10730, 10735, 10743, 10765, 10771, 10785, 10815, 10846, 10847, 10848, 10943, 10973, 10978, 10982, 11011, 11014, 11019, 11020, 1103, 1107, 11080, 111, 11113, 11133, 11152, 11154, 11160, 11193, 11198, 1120, 11212, 11253, 11280, 112812, 11284, 11285, 113189, 11340, 113612, 1140, 1144, 1145, 116150, 116461, 116931, 1182, 1185, 1186, 1188, 118924, 119559, 120227, 121340, 121512, 122553, 123606, 124093, 124583, 124997, 125988, 126792, 1277, 1278, 127833, 1280, 1281, 128486, 1289, 128989, 1290, 1291, 1292, 1293, 129685, 1303, 131118, 131377, 1315, 1317, 132001, 134218, 1352, 1374, 138050, 1387, 1406, 140679, 145226, 145624, 1457, 1460, 147372, 1478, 1487, 1496, 1499, 1523, 1576, 157680, 1594, 160418, 1605, 1615, 161725, 1641, 1644, 165, 1650, 166929, 167691, 1725, 1741, 1756, 1757, 1777, 1778, 1781, 1785, 1795, 1798, 1802, 1806, 182, 1859, 1861, 191, 1959, 196528, 20, 200424, 2006, 200894, 2019, 203068, 2033, 203547, 2058, 2077, 2132, 2137, 2186, 2192, 22, 220296, 221078, 221264, 2218, 221927, 2232, 2239, 2248, 2261, 22800, 22808, 22845, 22854, 22859, 22866, 22868, 22880, 2290, 22907, 22930, 22978, 23019, 23028, 23030, 23040, 23111, 23112, 2312, 23126, 23129, 23135, 23137, 23154, 2316, 23162, 23203, 23209, 23241, 23287, 23291, 23299, 23312, 2332, 23321, 23325, 23327, 23345, 23389, 23394, 23395, 23418, 23499, 23522, 23524, 23534, 23545, 23554, 23594, 23742, 23746, 23769, 24140, 246329, 2495, 2517, 2521, 253738, 253959, 2542, 2548, 2550, 2558, 2581, 2582, 25836, 25839, 2584, 2588, 25885, 2590, 259232, 259266, 25929, 25942, 25970, 26007, 26038, 26040, 26047, 26053, 26057, 26115, 26154, 2617, 26224, 26275, 2629, 26523, 26576, 267, 267010, 2673, 26834, 2705, 27072, 27086, 271, 27107, 27133, 27145, 27161, 27178, 27183, 2719, 27235, 27245, 27247, 27315, 2733, 274, 2744, 2770, 283120, 283209, 283450, 283489, 283987, 283989, 284217, 284403, 284439, 285489, 285590, 2887, 2890, 2892, 2893, 28952, 28960, 2898, 28982, 2902, 2904, 2911, 29110, 2961, 29899, 2990, 29925, 29940, 29954, 3000, 30008, 3020, 3030, 3032, 3033, 3070, 3097, 3098, 3145, 318, 3181, 3183, 3190, 3251, 326625, 3295, 3340, 338433, 339855, 339983, 340533, 3417, 343035, 347733, 3479, 3480, 3481, 3557, 3572, 36, 3614, 3630, 3636, 3651, 3703, 3708, 3712, 3735, 3736, 3739, 374354, 374462, 3748, 374969, 375790, 3767, 3769, 3781, 3785, 38, 3839, 387787, 388015, 389827, 390594, 3908, 3912, 3913, 392255, 3930, 3978, 4000, 4001, 401, 4010, 4038, 4041, 4047, 4052, 4123, 4125, 4128, 4141, 4191, 4204, 4208, 427, 4281, 4297, 4322, 4330, 435, 4358, 4359, 443, 4508, 4509, 4512, 4513, 4514, 4534, 4535, 4538, 4540, 4541, 4556, 4558, 4564, 4567, 4570, 4572, 4575, 4578, 4593, 4613, 4618, 4625, 4632, 4633, 4647, 4649, 4654, 4677, 4694, 4702, 4703, 4720, 4747, 4750, 4758, 476, 4761, 4774, 478, 4781, 4784, 4841, 4848, 4849, 4854, 4858, 4860, 4867, 487, 4893, 4897, 4919, 492, 4921, 4953, 4967, 4976, 498, 4982, 4983, 5010, 5048, 50485, 5058, 50628, 5063, 5077, 50801, 5081, 5087, 5092, 51010, 51053, 51062, 51067, 51082, 51091, 51095, 51098, 51102, 51117, 5119, 513, 5130, 51319, 51322, 51324, 51341, 51360, 51362, 514, 51434, 51520, 51608, 51633, 51645, 5165, 51651, 51692, 51704, 51728, 51733, 51741, 5176, 51763, 51776, 51780, 51816, 523, 5236, 5251, 5256, 5257, 5261, 5277, 5279, 529, 5297, 5324, 53335, 5339, 535, 5351, 5354, 5357, 5376, 5393, 54, 54101, 54187, 5430, 54332, 54344, 54463, 5447, 54499, 54517, 54551, 54664, 54676, 54681, 5479, 54802, 54806, 54808, 54809, 54828, 54870, 54872, 54880, 54892, 549, 54903, 54941, 54973, 55033, 55149, 5515, 55151, 55154, 55157, 5518, 55180, 55182, 55187, 55209, 5528, 55361, 55384, 55503, 5557, 55605, 55621, 55624, 55628, 55636, 55687, 55699, 55703, 55750, 55768, 55777, 55790, 55812, 55904, 55906, 55967, 56203, 5631, 56623, 5689, 56896, 56947, 56984, 57020, 57096, 57104, 57128, 57156, 57165, 57178, 5718, 57190, 57194, 57231, 5727, 5728, 57410, 5745, 57465, 57466, 57479, 57492, 57505, 57520, 57526, 57551, 57679, 57680, 57688, 57716, 57724, 57731, 57863, 579, 58, 5805, 5813, 5831, 5833, 5836, 58499, 58508, 5879, 5888, 5898, 5908, 5910, 5913, 5917, 59336, 5934, 59341, 5977, 5980, 60, 60482, 6050, 6095, 6121, 6134, 6197, 6228, 6253, 6261, 6263, 63035, 6304, 6314, 6323, 6326, 6329, 6334, 6389, 63895, 6390, 6392, 63931, 64116, 64131, 64221, 64324, 644096, 64419, 64432, 6472, 6477, 64802, 64834, 64837, 649, 64919, 6492, 6507, 65082, 6509, 65217, 6531, 6535, 6548, 6558, 6567, 657, 6571, 6572, 6576, 6595, 6602, 6609, 6616, 6638, 6651, 6659, 6660, 6678, 6697, 6709, 6711, 6712, 6774, 6792, 6811, 6812, 6834, 6843, 6857, 6872, 6874, 6901, 6925, 6942, 7043, 7054, 7080, 7084, 7109, 7125, 7138, 7143, 7169, 7170, 7204, 7252, 7253, 7273, 7283, 7287, 7317, 7319, 7337, 7358, 738, 7386, 7403, 7407, 7421, 7436, 7443, 745, 7528, 7543, 7552, 7681, 7701, 7707, 775, 779, 7840, 7846, 7862, 78987, 79042, 791114, 79143, 79147, 7915, 79158, 79628, 79641, 79644, 79797, 79813, 79879, 7994, 79971, 80036, 80055, 80155, 80173, 80184, 80185, 80204, 80208, 80224, 80232, 8029, 80311, 80347, 8036, 80746, 80816, 8085, 80856, 8087, 8091, 8120, 8139, 815, 81570, 816, 81603, 81614, 81615, 81693, 81790, 81846, 8242, 8243, 8260, 8295, 8312, 8314, 8322, 833, 83548, 8367, 83696, 83737, 83879, 8405, 84065, 84081, 84148, 84168, 84188, 84231, 8425, 84314, 84320, 84334, 84466, 8450, 84504, 8452, 84628, 84665, 84668, 84679, 84693, 84700, 84720, 8481, 84823, 84833, 84842, 84892, 84894, 84942, 8496, 84978, 85015, 85021, 85358, 85459, 8546, 85465, 85476, 8558, 8565, 8567, 8573, 8575, 8604, 8621, 8665, 871, 8720, 8729, 8777, 8788, 8792, 88, 8802, 8803, 8812, 8831, 8888, 8890, 8898, 8905, 8913, 8924, 8936, 89910, 89970, 90161, 90522, 90523, 90952, 91137, 91252, 9126, 91452, 9150, 91647, 9181, 91875, 9200, 9203, 9215, 92255, 9227, 9230, 9256, 92609, 9289, 9320, 9321, 93210, 9325, 93587, 9361, 93627, 9382, 9442, 9453, 9469, 9474, 9509, 9533, 9562, 9568, 9581, 9640, 96459, 9653, 9657, 9675, 9690, 9698, 9725, 9739, 9742, 9757, 9758, 9759, 9772, 9839, 9841, 9851, 9853, 9871, 9896, 9898, 9922, 9927, 9928, 9939, 9969, 9990, 9997","116988, 23046, 285175, 29920, 64801, 774, 782, 79012, 9478","1001, 100151683, 100303755, 10060, 10082, 10195, 10235, 10262, 10269, 10293, 10312, 10342, 10371, 10491, 1062, 10660, 10682, 10683, 10733, 10908, 10940, 11005, 11117, 11128, 1119, 112752, 1134, 114548, 1184, 118429, 1187, 128674, 129285, 1297, 1298, 1299, 1300, 1301, 1302, 1305, 1311, 132884, 1340, 134701, 1355, 1363, 1384, 139285, 142680, 1436, 145258, 145873, 1462, 1482, 150468, 1513, 153241, 157570, 161742, 168667, 170691, 171546, 1718, 1723, 1737, 1747, 1749, 175, 1750, 1758, 176, 1763, 1788, 1836, 1855, 1857, 1906, 1909, 1947, 1954, 1974, 199857, 200734, 202018, 203859, 2121, 2122, 2131, 2146, 219844, 2200, 2201, 2202, 222663, 2245, 2253, 2254, 2255, 226, 2260, 2263, 22827, 22856, 22858, 22995, 23013, 23114, 23118, 23152, 23169, 2317, 23184, 23213, 23233, 23314, 23322, 2335, 23363, 23384, 23387, 23404, 23431, 23432, 23483, 23498, 23586, 23592, 23761, 249, 25, 2535, 255758, 257, 25782, 25871, 25886, 2591, 25911, 26123, 26146, 2615, 26160, 26175, 26227, 26229, 2645, 26503, 2688, 2690, 2692, 2693, 26960, 2697, 27102, 27152, 2720, 27343, 2736, 2737, 2743, 2773, 2778, 2799, 285203, 285362, 286053, 2879, 28962, 28981, 29072, 29123, 2972, 29887, 29895, 29957, 29968, 29980, 3035, 3110, 3176, 3198, 3207, 3209, 3239, 3248, 3265, 3313, 3339, 3400, 340419, 3418, 342184, 3423, 3425, 3483, 3516, 3547, 3549, 3551, 3561, 3653, 3679, 372, 374654, 3759, 3835, 3845, 387733, 3899, 3911, 3955, 3977, 4015, 4036, 4053, 4054, 406932, 4087, 4088, 4089, 411, 412, 4126, 4148, 415, 4174, 4222, 4233, 4256, 4313, 4318, 4323, 444, 4488, 4507, 4574, 4591, 4621, 4669, 4693, 4697, 4763, 4796, 4851, 4853, 4880, 4882, 4883, 4920, 4998, 5000, 5015, 5033, 5034, 50515, 50814, 50964, 51025, 51119, 51126, 5116, 51185, 51199, 51204, 51259, 5139, 5144, 51594, 51626, 51659, 5167, 51715, 5190, 5191, 5295, 5307, 5308, 5331, 5332, 53371, 5352, 5358, 54209, 5426, 5449, 54496, 545, 54567, 5476, 54840, 54928, 54974, 5500, 55112, 55191, 55214, 55315, 55325, 55343, 55599, 55603, 55650, 5566, 5567, 55697, 5573, 55764, 55835, 55858, 55869, 5593, 5594, 5604, 5605, 56172, 5626, 56603, 56915, 56937, 56975, 57167, 5744, 57498, 57514, 57539, 57545, 57560, 57572, 57728, 5781, 5830, 5832, 5881, 5885, 5894, 5932, 6016, 6023, 60529, 60676, 60681, 6137, 6237, 6239, 6299, 633, 6341, 63901, 6399, 64094, 64132, 64135, 64175, 6418, 6424, 64327, 64359, 64412, 6448, 6452, 6468, 6469, 6473, 64841, 64864, 6497, 650, 652, 65250, 6578, 658, 6597, 6598, 65992, 6605, 6628, 6654, 6655, 6657, 6658, 6662, 6729, 673, 6777, 6786, 6833, 6885, 6905, 6910, 6911, 6913, 6916, 6926, 6938, 6949, 695, 7040, 7042, 7046, 7048, 7066, 7227, 727857, 7291, 729920, 7305, 7360, 7468, 7471, 7473, 7474, 7475, 7476, 7480, 7518, 755, 760, 7704, 7809, 78989, 79087, 79577, 79583, 79631, 79659, 79705, 79796, 79809, 79867, 79875, 79903, 80199, 8022, 80254, 8074, 8076, 8092, 81031, 81620, 81794, 81796, 8200, 8216, 8318, 83452, 83706, 83987, 84068, 84189, 84197, 84265, 8443, 84570, 84572, 846, 84667, 84695, 8493, 8517, 85301, 85365, 8540, 860, 8600, 8626, 867, 875, 8813, 8820, 8838, 8942, 8945, 8985, 89884, 89891, 90, 90459, 9060, 90993, 91147, 91179, 9131, 91461, 91754, 92002, 92344, 9241, 9247, 9343, 9365, 9373, 9401, 9419, 9427, 9451, 9496, 9573, 9663, 9711, 9719, 9775, 9786, 9791, 9820, 9842, 990, 9917, 9935, 9949, 9968, 998",981,9,511,1492
Abnormal liver metabolite concentration,"100147744, 10056, 10128, 10159, 10165, 10277, 10555, 10599, 10630, 10651, 10667, 10806, 11020, 11128, 11145, 11222, 11232, 123016, 123264, 124454, 125988, 129880, 131118, 132, 1355, 1356, 1374, 1376, 157657, 1581, 1588, 166379, 1716, 1717, 1890, 208, 2108, 2109, 2110, 2193, 2203, 229, 22954, 23013, 23028, 2353, 2495, 2542, 255738, 2563, 26007, 26119, 26160, 26580, 27183, 27241, 2778, 2783, 2819, 28234, 284119, 286053, 28976, 30061, 3030, 3032, 3043, 3155, 3158, 3172, 3178, 3181, 3295, 3339, 3376, 338, 34, 348, 35, 37, 374354, 3949, 3980, 3988, 3991, 4000, 4141, 4358, 4547, 4570, 473, 4867, 4891, 50484, 50619, 51, 5105, 51057, 5106, 51081, 51099, 51103, 51128, 51218, 5130, 51520, 51651, 51703, 5236, 5256, 5257, 5261, 5277, 5346, 537, 5373, 540, 5424, 5428, 54543, 54585, 5468, 54897, 54903, 55005, 55212, 55240, 55532, 55687, 55898, 5590, 57104, 57128, 5728, 582, 583, 5836, 585, 60561, 60684, 617, 6341, 6389, 63924, 63976, 64135, 64240, 64241, 65080, 65082, 6514, 654, 6584, 6711, 6718, 6834, 6899, 6928, 7019, 7415, 7518, 7798, 7840, 788, 79587, 79738, 79798, 80173, 80184, 80222, 81570, 8260, 84334, 84823, 84984, 8514, 8565, 857, 875, 8802, 8813, 8882, 9054, 92482, 9757","116444, 1407, 1565, 1576, 406, 4524, 8864, 9454, 9456","132320, 1340, 1352, 147007, 1650, 1794, 220296, 22868, 2512, 3033, 4574, 49855, 51204, 54914, 55768, 56922, 641, 6497, 81858, 8195, 84100, 84317, 8510, 9997",185,9,24,209
Gonadal neoplasm,"10111, 1027, 1028, 10297, 10587, 10734, 10984, 11200, 1387, 1499, 1584, 161742, 190, 2033, 2064, 207, 2130, 2261, 23022, 2304, 2313, 23405, 23530, 2516, 2626, 284058, 285282, 2956, 3417, 3418, 3481, 367, 3784, 3815, 3845, 4000, 4072, 4089, 4158, 4193, 4214, 4292, 4361, 4436, 4595, 4683, 472, 4978, 5071, 50846, 50940, 51684, 51741, 5290, 5395, 5426, 54894, 5573, 56246, 5727, 5728, 57647, 580, 5888, 5889, 5892, 595, 6224, 64218, 64324, 657, 6662, 672, 6736, 675, 6770, 6845, 6928, 7048, 7157, 7428, 7486, 7490, 79577, 79728, 80326, 83990, 8643, 8915, 8930, 9817, 999","1788, 5617","1029, 2263, 23414, 26040, 283120, 3110, 412, 4437, 4863, 5080, 5378, 5424, 65998, 6794",92,2,14,106
Thickened skin,"1001, 10013, 100151683, 10269, 10283, 10371, 10483, 10555, 10558, 1056, 10651, 10654, 1075, 1080, 10804, 10848, 10999, 11005, 11012, 11128, 11145, 11198, 1120, 112744, 114548, 1174, 118429, 1188, 121214, 121391, 126410, 127534, 1277, 128486, 128674, 1287, 1291, 1293, 1294, 1303, 1308, 1315, 134218, 146206, 1474, 147409, 1475, 1493, 150, 1588, 16, 162, 162514, 1630, 1643, 170691, 1736, 1798, 1824, 1825, 1828, 1832, 1848, 1893, 197, 2010, 203068, 204219, 2050, 205717, 2068, 207, 2071, 2072, 2073, 2074, 2099, 2200, 224, 2253, 2260, 2261, 2263, 2273, 22861, 23086, 2312, 23187, 23224, 2324, 23328, 23345, 23509, 23592, 23765, 23767, 242, 2517, 2531, 25923, 25959, 26060, 26154, 26227, 2623, 26277, 2629, 2645, 26525, 26580, 267010, 2697, 27032, 2706, 2707, 27125, 2717, 2720, 2744, 2783, 284058, 284119, 284252, 284654, 285362, 285590, 285848, 286053, 286887, 2961, 29926, 29968, 3106, 3122, 3172, 3248, 3265, 3290, 335, 3425, 3501, 3557, 3560, 3561, 3575, 362, 3630, 3643, 3651, 3691, 3694, 3720, 3730, 3767, 3815, 3845, 3848, 3849, 3852, 3853, 3854, 3857, 3858, 3860, 3861, 3868, 3872, 3887, 3889, 3891, 3892, 389549, 3909, 3914, 3918, 3930, 3939, 3981, 3991, 4000, 4014, 4035, 4047, 4053, 4054, 4089, 411, 412, 4141, 415, 4160, 4254, 4312, 4313, 4668, 4758, 4760, 4763, 4853, 4869, 488, 4893, 4921, 5053, 5078, 50814, 51062, 51099, 51119, 51163, 5122, 51360, 51371, 5155, 51574, 5159, 5167, 5184, 5189, 5190, 5191, 5192, 5193, 5194, 5195, 5264, 5271, 5277, 5290, 5297, 5317, 5339, 5351, 538, 54345, 5443, 5468, 54756, 54795, 54800, 5498, 55033, 55315, 55612, 55636, 55670, 55717, 55780, 55851, 55906, 5604, 5605, 56916, 5692, 5696, 56983, 57104, 57152, 57192, 57217, 5728, 57511, 57609, 57680, 5818, 5824, 5828, 5830, 5896, 59344, 5950, 6016, 6023, 60675, 60684, 6261, 6307, 63894, 6390, 63910, 63916, 6392, 63924, 640, 64065, 64127, 643418, 64421, 64581, 64682, 65082, 6559, 6578, 6595, 6603, 6663, 667, 6720, 673, 6768, 6775, 6785, 6786, 6820, 6870, 6897, 6927, 699, 7015, 7030, 7051, 7133, 7227, 7286, 7298, 7299, 7373, 7389, 7390, 7424, 7486, 7507, 7508, 7518, 7737, 7840, 79092, 79158, 79188, 79625, 79631, 79644, 79650, 79651, 79755, 79977, 80326, 8036, 8086, 81607, 81794, 81848, 8216, 833, 83550, 8450, 8462, 84876, 8504, 857, 8626, 8710, 8799, 8820, 8822, 8879, 9049, 9076, 91039, 91754, 9325, 9333, 9342, 9394, 940, 9401, 9409, 9487, 9517, 9526, 9719, 9837, 9896","10220, 1410, 145264, 285, 3882, 4015, 57165, 8740, 9780","100, 100144748, 102, 1041, 10682, 10758, 10982, 126695, 1285, 1286, 1292, 136647, 151516, 2077, 208, 2224, 22845, 2353, 23586, 26276, 285025, 29969, 348938, 3514, 3728, 3832, 388698, 404672, 4574, 4597, 4598, 4854, 5073, 51151, 51750, 5346, 5422, 54453, 55135, 55297, 55505, 55651, 5699, 5897, 6303, 6391, 64834, 6833, 6898, 7012, 79719, 80169, 831, 8379, 84818, 84946, 8517, 91461, 9509",373,9,59,432
Abnormal circulating sex hormone concentration,"1029, 10371, 10587, 10734, 10908, 11128, 125150, 128674, 1363, 1499, 1528, 1583, 1584, 1586, 171568, 1848, 190, 1967, 201134, 207, 2099, 2100, 221711, 2245, 2260, 23312, 23395, 23414, 23514, 23530, 2488, 2492, 2516, 254394, 2583, 26012, 2626, 2661, 2778, 2796, 2798, 2908, 29893, 29929, 3077, 3284, 367, 3730, 3814, 389549, 3953, 3972, 402381, 4081, 4158, 4214, 4438, 4771, 4791, 4808, 50846, 5155, 51684, 51741, 5290, 54361, 5447, 54766, 55366, 55630, 55636, 55717, 5573, 56246, 56945, 57122, 57647, 57697, 60675, 646, 654, 6598, 6605, 6608, 6662, 668, 6736, 6770, 6845, 6866, 6870, 7015, 7026, 7157, 7490, 7516, 78995, 80067, 81848, 8314, 84133, 84225, 84231, 84634, 8468, 84690, 8626, 8822, 9150, 9210, 93426, 9394, 93953","1589, 3479, 55092, 65009, 6833, 7052, 7253","2253, 3293, 344018, 3643, 3952, 5422, 55131, 6875, 7840, 79625",113,7,10,123
Long foot,"100151683, 10555, 11128, 2316, 23512, 2353, 26580, 3643, 4221, 440, 4763, 51111, 5159, 5468, 55690, 6197, 64324, 64841, 6492, 65109, 8726, 8925, 89910, 9049, 9158, 9487","10533, 114786, 1788, 2131, 222663, 2257, 284119, 3631, 3672, 5099, 5307, 5467, 6473, 6474, 6910, 79602, 8200, 857, 8618, 8854","29072, 91179",26,20,2,28
Abnormal pericardium morphology,"100147744, 10060, 101928376, 10203, 10216, 10848, 11277, 1188, 1230, 139818, 144811, 147372, 149233, 1493, 165, 1773, 1776, 2050, 2212, 2213, 25821, 26191, 2627, 2629, 3039, 3040, 3106, 3113, 3115, 3123, 337867, 3459, 355, 3569, 3586, 3592, 3654, 3662, 368, 37, 3702, 3932, 3954, 4000, 4089, 4094, 4210, 440275, 4591, 4607, 4763, 51422, 51611, 5167, 51752, 5373, 55388, 5657, 5784, 6303, 64072, 64127, 64135, 6559, 6696, 6775, 7099, 7132, 720, 7248, 7249, 7386, 79633, 79867, 8302, 83483, 84162, 8974, 9508","1879, 2626, 375790, 4854, 4893, 55209, 9096","1130, 4282, 58528, 745, 79796",79,7,5,84
Calvarial osteosclerosis,"10312, 1855, 4041, 56172, 63901, 6905, 8905, 9365","22943, 249, 5728, 7157, 79412, 79705, 860, 8650, 9021",,8,9,0,8
Adrenal hypoplasia,"10134, 10269, 1028, 128, 128674, 1583, 190, 215, 22858, 23432, 28952, 4000, 4524, 50814, 50937, 51256, 5189, 5426, 54809, 54903, 55717, 56896, 57020, 57216, 6091, 6496, 652, 7148, 8425, 8820, 89884, 9095, 9897","2516, 269, 326, 367, 6770, 81788","2737, 5443",33,6,2,35
Median cleft upper lip,"10735, 219844, 2253, 22858, 23007, 23556, 257, 25885, 26123, 2619, 2697, 27152, 2736, 28514, 4750, 4838, 50937, 5727, 57688, 57724, 6469, 6491, 6608, 6997, 7050, 7403, 79971, 8085, 8243, 83479, 8364, 8481, 84976, 8928","1277, 2263, 23036, 23126, 3691, 3909, 4784, 5076, 5189, 54809, 54914, 55624, 55636, 5781, 6125, 6399, 64412, 78987, 8295, 999","221322, 2260, 51626, 54101, 6496, 7546, 81788",34,20,7,41
Adipose tissue loss,"10269, 11128, 1161, 16, 2068, 2071, 2072, 2074, 2200, 2353, 2961, 3643, 3763, 3991, 4000, 404672, 5130, 5295, 5346, 5424, 5468, 5557, 63924, 641, 6897, 7737, 833, 857","10555, 114548, 145957, 2167, 26524, 26580, 284119, 55908, 60485, 63976, 6517, 6788, 7350","136647, 4854, 5696, 84823",28,13,4,32
Abnormal phagocytosis,"1536, 4688, 653361",8289,"1535, 2542",3,1,2,5
Abnormal head blood vessel morphology,"1282, 2006, 4041, 4693, 4763, 57096, 8322",,"10730, 11128, 114049, 1312, 135886, 1545, 155368, 155382, 1615, 2161, 2202, 221037, 2517, 255738, 2581, 26119, 26608, 2720, 2760, 2812, 2969, 3043, 3073, 3074, 3198, 338, 3490, 368, 3949, 3984, 4010, 421, 427, 4508, 4514, 4519, 4535, 4536, 4538, 4539, 4540, 4541, 4653, 4750, 4758, 51085, 5167, 51816, 5476, 54820, 5660, 5982, 6239, 64240, 64241, 653361, 6609, 6804, 6899, 7287, 7290, 7353, 7439, 7458, 7461, 84163, 84168, 84277, 8468, 85465, 9031, 90952, 9129, 9569, 9632, 9791",7,0,76,83
Abnormal helix morphology,"1000, 10157, 10220, 10269, 1028, 10664, 10682, 10771, 10982, 10984, 11198, 1147, 1193, 121214, 126410, 1280, 129563, 1312, 1371, 1376, 1387, 139285, 1457, 151516, 158326, 1654, 1656, 1832, 1836, 1859, 1906, 200734, 203068, 2033, 2077, 2187, 2200, 2201, 221037, 2239, 2261, 2263, 22800, 22808, 22907, 23126, 2334, 23384, 23556, 242, 2535, 253738, 25836, 25914, 25942, 26040, 26123, 26154, 26834, 27086, 27125, 27161, 2719, 27245, 27315, 2773, 2782, 2812, 283209, 284058, 284098, 284252, 29920, 3199, 3339, 3481, 3728, 3784, 3845, 4000, 4131, 421, 4677, 4693, 4763, 4774, 4784, 4893, 5053, 51339, 5189, 5277, 5332, 53335, 54880, 5500, 55012, 55252, 55617, 55636, 55650, 5604, 5605, 57178, 5781, 5828, 5830, 5831, 58499, 5894, 5922, 5925, 59344, 60, 6016, 6228, 6237, 6239, 6299, 63932, 64132, 643418, 650, 6535, 6567, 6611, 6654, 6655, 673, 6820, 6872, 6899, 6909, 6925, 6929, 7020, 7025, 7043, 7051, 7204, 727857, 7290, 7291, 7353, 738, 7403, 7468, 7543, 79005, 79848, 80144, 80267, 8085, 8216, 8243, 8260, 835, 8367, 8405, 84720, 84992, 85440, 8604, 8621, 867, 91179, 91452, 93210, 9343, 9361, 93986, 94005, 9401, 9487, 9488, 9632, 9653, 9719, 9723, 9772, 9786, 9949, 9968","123169, 2294, 311, 3170, 54345, 54927, 6662, 6665, 7023, 83595, 8403, 84303","140679, 2335, 283120, 29998, 348938, 5087",183,12,6,189
Appendicular spasticity,"100131801, 100147744, 10075, 10084, 10133, 10157, 10159, 10166, 10195, 10273, 10280, 10297, 103, 10342, 10352, 10381, 10535, 10558, 10613, 10667, 10695, 10717, 10891, 10908, 10939, 10973, 11019, 11152, 11154, 11160, 112476, 11277, 1130, 11340, 113612, 114034, 1161, 116150, 116461, 1183, 1193, 120, 1213, 123606, 124454, 125988, 126129, 1284, 128637, 128989, 131118, 132158, 134353, 1355, 137492, 1436, 1496, 1499, 1528, 1593, 16, 160418, 1610, 1615, 1639, 170302, 170825, 171546, 1727, 1759, 1778, 1822, 1841, 1910, 1968, 1974, 200403, 2055, 2066, 2072, 2074, 215, 2192, 220296, 221692, 224, 22796, 22872, 22930, 22931, 22948, 22978, 23025, 23064, 23141, 2316, 23189, 23204, 23258, 23259, 23299, 23314, 23345, 23389, 23400, 23431, 23435, 23503, 23636, 23769, 2517, 2521, 25778, 25782, 25793, 2581, 25814, 2583, 25885, 259232, 2593, 25939, 25978, 26047, 26154, 26227, 26278, 2629, 2632, 2639, 26580, 267, 2670, 26834, 2697, 27010, 27072, 271, 27102, 2720, 27245, 27247, 27286, 2733, 2760, 2806, 283, 283450, 284403, 2893, 28962, 2902, 29078, 29110, 2937, 29960, 29968, 29978, 3028, 311, 3145, 3155, 3178, 3295, 3329, 339855, 340533, 3425, 348, 3735, 3747, 3763, 3785, 3796, 3798, 3800, 383, 3839, 387787, 3897, 3899, 3912, 4001, 400916, 4010, 410, 4125, 4141, 4204, 4337, 4338, 4361, 440, 440193, 4508, 4509, 4524, 473, 4744, 4750, 4758, 4860, 4915, 4953, 4976, 498, 4990, 5048, 5077, 51062, 51075, 51079, 51091, 51112, 51117, 51204, 51218, 51271, 51294, 513, 51308, 51324, 51362, 51399, 514, 51412, 51601, 51611, 51633, 51645, 51704, 51741, 51763, 518, 5216, 523, 5277, 5297, 53371, 535, 5354, 54, 54209, 5428, 5444, 5445, 5446, 546, 54676, 547, 54820, 54880, 549, 54902, 55149, 55164, 55182, 55250, 55275, 55331, 55532, 55656, 55770, 55830, 56246, 56270, 5630, 5631, 5660, 5663, 56945, 56978, 5700, 57038, 57156, 57165, 57187, 57192, 57282, 57459, 57498, 57531, 57599, 57679, 57704, 58497, 5903, 5910, 5917, 59336, 60, 60558, 6253, 6304, 6311, 6326, 6328, 6389, 6390, 6392, 64135, 644096, 6472, 64834, 64837, 64919, 65055, 6509, 6513, 6567, 6571, 6621, 6647, 6657, 6659, 6663, 6683, 6687, 6709, 6711, 6785, 6812, 6843, 686, 6872, 6904, 6905, 7143, 7276, 7283, 7345, 7355, 7415, 755, 775, 776, 777, 7846, 79029, 79133, 79152, 7920, 79621, 79709, 79736, 79759, 79796, 79944, 80055, 80207, 80208, 80347, 8050, 80704, 80821, 8139, 8148, 816, 81790, 819, 823, 8242, 8243, 8260, 83636, 8367, 8398, 84065, 84081, 84153, 84188, 84265, 84274, 84320, 84334, 84340, 84833, 84842, 84879, 84919, 84942, 8496, 85021, 8504, 85465, 8560, 8573, 8625, 8867, 8878, 8905, 899, 90522, 90624, 90952, 9101, 9131, 91647, 9179, 9197, 9217, 9255, 9256, 9289, 9338, 9354, 93587, 9361, 9409, 9420, 953, 9562, 9675, 9782, 9895, 9896, 9897, 9907","113278, 285175, 367, 55361, 79628","10059, 10617, 123263, 1267, 197258, 200205, 2067, 23111, 340075, 4099, 4697, 51501, 51663, 54808, 55699, 55739, 5621, 5832, 84706, 91574",418,5,20,438
Degeneration of the striatum,"3064, 4287",23287,"100147744, 103, 10535, 11277, 134353, 25939, 64135, 6515, 79621, 84153, 8622",2,1,11,13
